datetime,Close,High,Low,Open,Volume
2020-02-27,66.4505386352539,69.48250516613125,66.3144895679182,68.29207211988479,320605600
2020-02-28,66.41167449951172,67.6385554997623,62.2840268493113,62.50025221622377,426510000
2020-03-02,72.59465026855469,73.23359905284,67.47092308130068,68.57875558588971,341397200
2020-03-03,70.28909301757812,73.85553621045779,69.43391890589473,73.77536734454684,319475600
2020-03-04,73.54943084716797,73.7097760122306,71.21472457823452,72.01887482066405,219178400
2020-03-05,71.1636962890625,72.7744209254937,70.79684571065036,71.79534952023471,187572800
2020-03-06,70.21865844726562,70.65353371683767,68.32368325077904,68.51074893872675,226176800
2020-03-09,64.66488647460938,67.56079624197245,63.894745030847204,64.07695437979449,286744800
2020-03-10,69.3221664428711,69.58940835488747,65.44232100611896,67.33001496463376,285290000
2020-03-11,66.91456604003906,68.32122442675887,66.04724767525568,67.39074518979353,255598800
2020-03-12,60.30644607543945,65.59537815986118,60.25056956905768,62.17956017177718,418474000
2020-03-13,67.53165435791016,68.00540170395698,61.453148500655,64.35392608390474,370732000
2020-03-16,58.84391403198242,62.942405493904495,58.30700208996455,58.78074574053364,322423600
2020-03-17,61.43128967285156,62.58527878886286,57.91829094246008,60.13152785246368,324056000
2020-03-18,59.92745590209961,60.736466075066666,57.60732215662013,58.25113092125165,300233600
2020-03-19,59.46828842163086,61.42643149656511,58.941096340460845,60.10237727632101,271857200
2020-03-20,55.692909240722656,61.181055225922066,55.391655045407944,60.051354773786564,401693200
2020-03-23,54.509761810302734,55.51312940551044,51.65271981088884,55.41109258843062,336752800
2020-03-24,59.97847366333008,60.175259212076874,56.92221437304566,57.42268223950284,287531200
2020-03-25,59.648075103759766,62.74077520156585,59.35168082560383,60.91868105244003,303602000
2020-03-26,62.78693389892578,62.8452385376804,59.852147220004845,59.89101945054789,252087200
2020-03-27,60.187400817871094,62.162547880502984,60.01976760326953,61.40455808271416,204216800
2020-03-30,61.905029296875,62.07752247549457,60.59069140429655,60.9162416493631,167976400
2020-03-31,61.7786979675293,63.77085317683828,61.2223536075195,62.09696014187927,197002000
2020-04-01,58.52808380126953,60.42549023789971,58.09564049822196,59.88615017103195,176218400
2020-04-02,59.504722595214844,59.55817097638504,57.55386780368069,58.38960208336811,165934000
2020-04-03,58.64956283569336,59.691798977456195,58.05677432512775,58.98725744365528,129880000
2020-04-06,63.7659797668457,63.921461212152536,60.58582036673145,60.95509528668746,201820400
2020-04-07,63.02743911743164,66.00838939615302,62.92297418292573,65.78973220321843,202887200
2020-04-08,64.6406021118164,64.95642874150907,63.464745123474984,63.83158830415397,168895200
2020-04-09,65.10706329345703,65.61239487021291,64.3077766952038,65.2795602045284,161834800
2020-04-13,66.38496398925781,66.49429260465944,64.58230223555258,65.18481070772222,131022800
2020-04-14,69.73761749267578,70.0291555377526,67.55110439696104,68.02485186668075,194994800
2020-04-15,69.10110473632812,69.56270049141789,68.17791322614862,68.60792482606912,131154400
2020-04-16,69.65013885498047,70.0169894216292,68.59575486882815,69.81777206662008,157125200
2020-04-17,68.705078125,69.71330925617515,67.26197929396938,69.1642493049272,215250000
2020-04-20,67.27899169921875,68.43298447365049,67.25955929365115,67.52680120844859,130015200
2020-04-21,65.19937133789062,67.35673149875346,64.48511000316932,67.12107374662952,180991600
2020-04-22,67.07735443115234,67.51465402003916,66.12986704581802,66.4724141891117,116862400
2020-04-23,66.8174057006836,68.45000232601801,66.77853346982802,67.02147935208541,124814400
2020-04-24,68.74639892578125,68.75611883735412,67.29601166304893,67.34460380679306,126161200
2020-04-27,68.79498291015625,69.12781755437949,68.01269693902715,68.46214085181369,117087600
2020-04-28,67.67985534667969,69.44121285588518,67.58754214647125,69.25900345838117,112004800
2020-04-29,69.90280151367188,70.37411698449395,68.96989048051049,69.173964073941,137280800
2020-04-30,71.37747955322266,71.55483267240312,70.05342927151027,70.44456848623724,183064000
2020-05-01,70.22834777832031,72.64079791635479,69.44606196573332,69.54323880788147,240616800
2020-05-04,71.22200775146484,71.35076875806811,69.5602589927265,70.25265616239726,133568000
2020-05-05,72.29096221923828,73.12669648649918,71.53782864635428,71.68359763047998,147751200
2020-05-06,73.03682708740234,73.67091232748685,72.60923993097663,72.9955230221983,142333600
2020-05-07,73.79236602783203,74.13978420885995,73.36235456618245,73.66603686189733,115215200
2020-05-08,75.54874420166016,75.60233726161975,74.12610085040929,74.45496701678917,133838400
2020-05-11,76.73754119873047,77.23448698795877,74.84473723882499,75.05424011538071,145946400
2020-05-12,75.86056518554688,77.87760182453242,75.73876343818256,77.42449545855905,162301200
2020-05-13,74.94461822509766,76.96653181484587,73.86301804797671,76.04083401805624,200622400
2020-05-14,75.40503692626953,75.46593780729032,73.45377031942287,74.1797114974989,158929200
2020-05-15,74.95924377441406,75.00552904209664,73.13221721070178,73.166325274969,166348400
2020-05-18,76.72534942626953,77.10050086433853,75.59503315299358,76.28930455282763,135178400
2020-05-19,76.2820053100586,77.59258592543456,76.25033566486115,76.74241206985262,101729600
2020-05-20,77.76555633544922,77.83619600542188,77.1053854269129,77.1443628832028,111504800
2020-05-21,77.18576049804688,78.16992059257605,76.9470264225567,77.62668218139387,102688800
2020-05-22,77.68273162841797,77.76555593478616,76.8203730686473,76.92268238596525,81803200
2020-05-26,77.15655517578125,78.98601278359193,77.1005236828943,78.8057485352806,125522000
2020-05-27,77.49268341064453,77.63884695522111,76.26979687053336,77.01279179121988,112945200
2020-05-28,77.52680969238281,78.79111238390804,76.88856974628645,77.16627385552594,133560800
2020-05-29,77.45130157470703,78.23326677043703,77.09320411296707,77.77042158223573,153532400
2020-06-01,78.40377044677734,78.52557216956737,77.27344689087606,77.40499483306169,80791200
2020-06-02,78.76677703857422,78.79113888229082,77.69248440813307,78.1358446875261,87642800
2020-06-03,79.20038604736328,79.46348204803387,78.5134222429562,79.08833049443568,104491200
2020-06-04,78.51827239990234,79.32216087891953,78.14312097373995,79.02253336806902,87560400
2020-06-05,80.75454711914062,80.81544798423802,78.73994917802648,78.7691804038032,137250400
2020-06-08,81.23201751708984,81.26612557402613,79.73629595752215,80.45005239746396,95654400
2020-06-09,83.79718017578125,84.19181672502023,80.87881449555262,80.91048414553676,147712400
2020-06-10,85.95305633544922,86.423209296877,84.30873274320918,84.74965447468956,166651600
2020-06-11,81.82642364501953,85.51945402506203,81.72411432630992,85.09314785066266,201662400
2020-06-12,82.5328369140625,84.72526772572022,81.41713650539431,83.9749724523283,200146000
2020-06-15,83.55355072021484,84.20884464080989,81.0176377380741,81.1808553319146,138808800
2020-06-16,85.7679214477539,86.04076362659309,83.97500316337461,85.61688845940762,165428800
2020-06-17,85.64856719970703,86.5766960865549,85.5267654304704,86.5157952019366,114406400
2020-06-18,85.68265533447266,86.10165362055893,85.07120821618122,85.60470043608724,96820400
2020-06-19,85.19300842285156,86.85925531634406,84.07973874680876,86.39154080283116,264476000
2020-06-22,87.42198944091797,87.5657146180658,85.54137006793363,85.58765532903756,135445200
2020-06-23,89.28799438476562,90.71307640768639,88.25024105134418,88.67167780071613,212155600
2020-06-24,87.71187591552734,89.83853715411549,87.33672444267022,88.91527780438203,192623200
2020-06-25,88.87631225585938,88.91528971331594,87.10531724390523,87.86779749310898,137522400
2020-06-26,86.14551544189453,88.99324123418319,85.99691342637193,88.77156113508525,205256800
2020-06-29,88.130859375,88.22586829271688,85.57302304750854,86.0529221606054,130646000
2020-06-30,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200
2020-07-01,88.6984634399414,89.49017478480187,88.64974720230927,88.9445053445153,110737200
2020-07-02,88.6984634399414,90.2477855067387,88.58397693612106,89.60954555050597,114041600
2020-07-06,91.0711441040039,91.54129694130806,90.10159977297869,90.13326940845694,118655600
2020-07-07,90.7885971069336,92.23316420656545,90.67654156851252,91.45119898339688,112424400
2020-07-08,92.90306854248047,92.93473818795185,91.68261258995769,91.77031371850838,117092000
2020-07-09,93.30255889892578,93.85309763557729,92.25019022047177,93.79950457970637,125642800
2020-07-10,93.46577453613281,93.52424442227306,92.2818652789673,92.89574332703226,90257200
2020-07-13,93.03461456298828,97.39755418632491,92.82024229124636,94.77637811960794,191649200
2020-07-14,94.5741958618164,94.76663728718363,91.47555883539732,92.41342642632009,170989200
2020-07-15,95.224609375,96.70815384014621,94.02120745599402,96.45724252536823,153198000
2020-07-16,94.0528564453125,94.91277633857692,93.4511556179561,94.09183388996489,110577600
2020-07-17,93.86286163330078,94.66188079586928,93.38783184655358,94.50597842556229,92186800
2020-07-20,95.84091186523438,95.9797676279876,93.60463378440161,93.95055398445888,90318000
2020-07-21,94.51815795898438,96.71058945803297,94.26724665146081,96.63507296780085,103433200
2020-07-22,94.78368377685547,95.46820900884369,94.13082818895455,94.2185218794836,89001600
2020-07-23,90.4694595336914,94.59366457206063,89.65582482110416,94.51570967602892,197004400
2020-07-24,90.24535369873047,90.59127395192569,86.86413581047867,88.65949991326812,185438800
2020-07-27,92.38418579101562,92.4767563073094,91.0882208654685,91.31233191463267,121214000
2020-07-28,90.86653900146484,92.13084169284855,90.86166217384765,91.95300847115467,103625600
2020-07-29,92.60829162597656,92.79343263327766,91.31475785676778,91.35129688868574,90329200
2020-07-30,93.72887420654297,93.83362191523179,91.36835596961677,91.77760801811353,158130000
2020-07-31,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800
2020-08-03,106.15023040771484,108.78114536497047,105.13196951124499,105.43159707327551,308151200
2020-08-04,106.859130859375,107.9553468007709,105.61431289125545,106.34025412431052,173071600
2020-08-05,107.24644470214844,107.56800311782875,106.11125145953578,106.57897346726979,121776800
2020-08-06,110.9881820678711,111.48513526706205,106.98821694116845,107.5801716353025,202428800
2020-08-07,108.46478271484375,110.96622042952936,107.66432294404805,110.50741895463568,198045600
2020-08-10,110.04129028320312,111.06382975049696,107.37878364058575,109.91682612802668,212403600
2020-08-11,106.76869201660156,109.8021412960738,106.50756451384724,109.30185668966175,187902400
2020-08-12,110.31707000732422,110.57575468715021,107.66920508325637,107.8644362745087,165598000
2020-08-13,112.26941680908203,113.27731445059062,111.21270764374724,111.70323590210684,210082000
2020-08-14,112.16934967041016,112.259644279629,110.35122853945316,112.09369702768127,165565200
2020-08-17,111.87650299072266,113.32123917843857,111.24687604641355,113.29683341677854,119561600
2020-08-18,112.80873107910156,113.23580577761628,111.29078528133417,111.6275653780633,105633600
2020-08-19,112.95030212402344,114.37063270913322,112.85512932476216,113.21875063716004,145538000
2020-08-20,115.45661163330078,115.57131200892078,112.97469390875426,112.99177868647469,126907200
2020-08-21,121.4063720703125,121.8920146880567,116.40837460528758,116.42057376195339,338054800
2020-08-24,122.85841369628906,125.71615905282322,120.98416756262004,125.63073517139213,345937600
2020-08-25,121.85050964355469,122.19705353320099,120.120247900586,121.7260529385649,211495600
2020-08-26,123.507568359375,123.9663698240554,122.10188003313583,123.17323105412805,163022400
2020-08-27,122.03111267089844,124.44713388915774,120.88166620220456,124.11279658484769,155552400
2020-08-28,121.83345794677734,123.42949208020818,121.60893535239866,123.0097382757906,187630000
2020-08-31,125.96509552001953,127.87839717669817,122.99754232262572,124.53989424393505,225702700
2020-09-01,130.98260498046875,131.5878410707446,127.4195871326475,129.5964440817618,151948100
2020-09-02,128.26885986328125,134.69206665149915,123.97371354118887,134.31136056792818,200119000
2020-09-03,117.9995346069336,125.76985400452799,117.62859234953736,123.8858513348428,257599600
2020-09-04,118.07763671875,120.75234302510827,108.24759559174068,117.20884517273298,332607200
2020-09-08,110.13159942626953,116.15457202546442,109.99493609758322,111.23466984997847,231366600
2020-09-09,114.52437591552734,116.30100675219951,112.51346613544602,114.46580804157338,176940500
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240571,117.4919257894212,182274400
2020-09-11,109.33113861083984,112.48417383164686,107.37879684993199,111.83989747570273,180860300
2020-09-14,112.61106872558594,113.16748580661752,110.11207375780796,111.98631998364145,140150100
2020-09-15,112.78677368164062,115.99837646623179,110.90276376385894,115.51029107248101,184642000
2020-09-16,109.45803833007812,113.23582232498472,109.37018652553259,112.48417402269936,154679000
2020-09-17,107.710693359375,109.52637182628673,106.11953747604608,107.1054721687997,178011000
2020-09-18,104.29410552978516,108.23783724325216,103.56197728354337,107.76927933630985,287104900
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800
2020-09-22,109.1456527709961,110.1706350713095,106.55880615632401,109.99492403261556,183055400
2020-09-23,104.56744384765625,109.43853522219689,104.22577802766658,108.96021350084287,150718700
2020-09-24,105.64120483398438,107.62283036011137,102.49793367629653,102.66388092435032,167743300
2020-09-25,109.60448455810547,109.76067550131503,105.10433541129855,105.84622749635581,149981400
2020-09-28,112.22058868408203,112.57201075038351,110.09253614818611,112.26940020068739,137672400
2020-09-29,111.3713150024414,112.5622444845661,110.86370949982008,111.82036009208812,99382200
2020-09-30,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400
2020-10-02,110.32683563232422,112.62084328422971,109.54590335404406,110.1999360920969,144712000
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800
2020-10-06,110.46348571777344,113.35295024597009,109.5751667598429,112.94295287052965,161498200
2020-10-07,112.33775329589844,112.79655482822402,111.41038643654436,111.88871555827578,96849000
2020-10-08,112.2303695678711,113.62629425281531,111.85941985940086,113.47986712829248,83477200
2020-10-09,114.1827163696289,114.21200030629765,112.18156295787443,112.53298509308588,100506900
2020-10-12,121.4356460571289,122.19705807100242,116.43764900150893,117.19906101538244,240226800
2020-10-13,118.21429443359375,122.40206848593539,116.79884960843181,122.28492529686822,262330500
2020-10-14,118.30215454101562,120.0983054341166,116.76956651572664,118.11667968555237,150712000
2020-10-15,117.83358764648438,118.31190929891578,115.33459254265503,115.89100965397931,112559200
2020-10-16,116.18384552001953,118.65356390384362,115.9788505454113,118.38999361678148,115393800
2020-10-19,113.21630096435547,117.55049456986758,112.90392658334925,117.10145686264569,120639300
2020-10-20,114.70984649658203,116.14481893561882,112.87464040688904,113.43105753145504,124423700
2020-10-21,114.08509063720703,115.8812414376443,113.67509321746148,113.8898519974252,89946000
2020-10-22,112.99177551269531,115.22720764549128,111.85941375560705,114.6512629731536,101988000
2020-10-23,112.29869842529297,113.77271853280851,111.55680647449411,113.61652761786443,82572600
2020-10-26,112.30845642089844,113.77271265873236,110.19016006999519,111.29323786895584,111850700
2020-10-27,113.82154083251953,114.48533743212985,111.81063088999146,112.73799039127924,92276800
2020-10-28,108.55018615722656,112.67939177271371,108.45257057018355,112.30844956291352,143937800
2020-10-29,112.57201385498047,114.14364940384144,109.52635834556952,109.69231303804945,146129200
2020-10-30,106.26596069335938,109.32137281201784,105.15312650585602,108.41353361193957,190272600
2020-11-02,106.17811584472656,108.04260601994281,104.76267088107377,106.51001785576125,122866900
2020-11-03,107.80831909179688,108.83329409212905,106.13906770760467,107.04690696366637,107624400
2020-11-04,112.21083068847656,112.83557940582455,109.67278809330135,111.4201347222438,138235500
2020-11-05,116.19361114501953,116.76955579974361,114.08508605324488,115.13934487533606,126387100
2020-11-06,116.06159973144531,116.56030035576157,113.55828613023952,115.6997907349838,114457900
2020-11-09,113.74410247802734,119.28853898482558,113.48008488932169,117.8315370062038,154515300
2020-11-10,113.40184020996094,114.98596046077127,111.60258321515705,112.99114291978354,138023400
2020-11-11,116.84390258789062,116.98080170362327,113.86144904035245,114.59484035768119,112295000
2020-11-12,116.57010650634766,117.8608749502344,115.94427983418694,116.97103068156063,103162300
2020-11-13,116.61898803710938,117.01990470303244,115.25977019970037,116.79500223348673,81581900
2020-11-16,117.63594818115234,118.31066299322224,115.53355864107166,116.2865036361308,91183000
2020-11-17,116.74610900878906,117.99776222750803,116.32563105620926,116.90256939134977,74271000
2020-11-18,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100
2020-11-19,116.0127182006836,116.423415515833,114.22324173553615,114.98596745236839,74113000
2020-11-20,114.74149322509766,116.13982606512717,114.69260495515206,116.0127076107394,73604300
2020-11-23,111.32878112792969,115.01529835344873,111.2309971280372,114.58503980139257,127959300
2020-11-24,112.61956024169922,113.28450195004916,110.09669251350901,111.38746829481333,113874200
2020-11-25,113.46051025390625,114.1645670214996,112.61955438821877,112.99114404913823,76499200
2020-11-27,114.00811004638672,114.88818103212508,113.64630847367984,113.9885562291221,46691300
2020-11-30,116.41365051269531,118.29113047989398,114.223249757188,114.37971015134232,169410200
2020-12-01,120.00238800048828,120.73577938009318,117.35240137743574,118.33025655024227,127728200
2020-12-02,120.3543930053711,120.63797184547548,118.2128882069106,119.31786165108991,89004200
2020-12-03,120.21748352050781,121.03887805363206,119.5036461625339,120.78463369128563,78967600
2020-12-04,119.54277801513672,120.13927018325414,118.8289405570736,119.88502578525937,78260400
2020-12-07,121.00956726074219,121.81140813528457,119.54278462727864,119.60145354527566,86712000
2020-12-08,121.6256103515625,122.21232935917001,120.36417642191368,121.61583717242658,82225500
2020-12-09,119.08318328857422,123.16083693648963,118.32045756570565,121.77228459688571,115089200
2020-12-10,120.5108642578125,121.12691776503749,117.48929548397736,117.83154328774536,81312200
2020-12-11,119.6992416381836,120.04148941756002,117.88043062727799,119.71879545681566,86939800
2020-12-14,119.08318328857422,120.61841537344712,118.84850017240892,119.88502410754398,79184500
2020-12-15,125.048095703125,125.06765698112699,121.3811394241266,121.58648808049752,157243700
2020-12-16,124.9796371459961,125.5272335235299,123.7573184744002,124.58850113943829,98208600
2020-12-17,125.84994506835938,126.71046230835884,125.20455713835977,126.04551309902716,94359800
2020-12-18,123.8551254272461,126.24109415995949,123.32708279982056,126.10419504845385,192541500
2020-12-21,125.39035034179688,125.46858053721267,120.71620434211269,122.25143649004798,121251600
2020-12-22,128.95953369140625,131.43350586867354,126.77890610362954,128.69550863998023,168904800
2020-12-23,128.0598907470703,129.49732379557145,127.88386909730784,129.23331370225134,88223700
2020-12-24,129.04751586914062,130.50452508142843,128.19678685760132,128.411916135144,54930100
2020-12-28,133.6630096435547,134.2986094599442,130.5534228147209,131.02280398341387,124486200
2020-12-29,131.88330078125,135.71649064032698,131.36503881821685,134.99288748033229,121047300
2020-12-30,130.75875854492188,132.97849334786102,130.44583781460372,132.57756925747154,96452100
2020-12-31,129.75157165527344,131.75617722441675,128.8030511896917,131.11078939653768,99116600
